program_id,application_system,admission_track,admission_group,choice_code,school_id,school_source_id,school_name_zh,department_name_zh,department_name_clean_zh,department_name_en,department_name_en_source,is_key_industry_program,is_international_foundation_program,source_pdf_page,source_section,notes
joint_group1_1025,joint_distribution,joint_distribution,第一類組,1025,school_006_國立成功大學,6,國立成功大學,台灣文學系,台灣文學系,Department of Taiwan Taiwan Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1026,joint_distribution,joint_distribution,第一類組,1026,school_006_國立成功大學,6,國立成功大學,會計學系,會計學系,Department of Accounting,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1027,joint_distribution,joint_distribution,第一類組,1027,school_006_國立成功大學,6,國立成功大學,企業管理學系,企業管理學系,Department of Business Administration,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1028,joint_distribution,joint_distribution,第一類組,1028,school_006_國立成功大學,6,國立成功大學,政治學系,政治學系,Department of Political Science,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1029,joint_distribution,joint_distribution,第一類組,1029,school_006_國立成功大學,6,國立成功大學,經濟學系,經濟學系,Department of Economics,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1030,joint_distribution,joint_distribution,第一類組,1030,school_006_國立成功大學,6,國立成功大學,法律學系,法律學系,Department of Law,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1031,joint_distribution,joint_distribution,第一類組,1031,school_015_國立嘉義大學,15,國立嘉義大學,幼兒教育學系,幼兒教育學系,Department of Early Childhood Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1032,joint_distribution,joint_distribution,第一類組,1032,school_015_國立嘉義大學,15,國立嘉義大學,輔導與諮商學系,輔導與諮商學系,Department of Guidance and Counseling,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1033,joint_distribution,joint_distribution,第一類組,1033,school_015_國立嘉義大學,15,國立嘉義大學,數位學習設計與管理學系,數位學習設計與管理學系,Department of Mathematics Degree Studies Learning Design and Management,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1034,joint_distribution,joint_distribution,第一類組,1034,school_015_國立嘉義大學,15,國立嘉義大學,應用歷史學系,應用歷史學系,Department of Applied History,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1035,joint_distribution,joint_distribution,第一類組,1035,school_015_國立嘉義大學,15,國立嘉義大學,外國語言學系英語教學組,外國語言學系英語教學組,"Department of Foreign Languages, English Education Studies Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1036,joint_distribution,joint_distribution,第一類組,1036,school_015_國立嘉義大學,15,國立嘉義大學,外國語言學系應用外語組,外國語言學系應用外語組,"Department of Foreign Languages, Applied Foreign Languages Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1037,joint_distribution,joint_distribution,第一類組,1037,school_015_國立嘉義大學,15,國立嘉義大學,中國文學系,中國文學系,Department of Chinese Chinese Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1038,joint_distribution,joint_distribution,第一類組,1038,school_015_國立嘉義大學,15,國立嘉義大學,企業管理學系,企業管理學系,Department of Business Administration,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1039,joint_distribution,joint_distribution,第一類組,1039,school_015_國立嘉義大學,15,國立嘉義大學,科技管理學系,科技管理學系,Department of Technology Management,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1040,joint_distribution,joint_distribution,第一類組,1040,school_015_國立嘉義大學,15,國立嘉義大學,應用經濟學系,應用經濟學系,Department of Applied Economics,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1041,joint_distribution,joint_distribution,第一類組,1041,school_015_國立嘉義大學,15,國立嘉義大學,財務金融學系,財務金融學系,Department of Finance,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1044,joint_distribution,joint_distribution,第一類組,1044,school_015_國立嘉義大學,15,國立嘉義大學,行銷與觀光管理學系,行銷與觀光管理學系,Department of Marketing and Tourism Management,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1045,joint_distribution,joint_distribution,第一類組,1045,school_015_國立嘉義大學,15,國立嘉義大學,特殊教育學系,特殊教育學系,Department of Special Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1046,joint_distribution,joint_distribution,第一類組,1046,school_015_國立嘉義大學,15,國立嘉義大學,教育學系,教育學系,Department of Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1047,joint_distribution,joint_distribution,第一類組,1047,school_002_國立暨南國際大學,2,國立暨南國際大學,中國語文學系,中國語文學系,Department of Chinese Language and Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1048,joint_distribution,joint_distribution,第一類組,1048,school_002_國立暨南國際大學,2,國立暨南國際大學,外國語文學系,外國語文學系,Department of Foreign Languages and Literatures,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1049,joint_distribution,joint_distribution,第一類組,1049,school_002_國立暨南國際大學,2,國立暨南國際大學,社會政策與社會工作學系,社會政策與社會工作學系,Department of Social Policy and Social Work,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1050,joint_distribution,joint_distribution,第一類組,1050,school_002_國立暨南國際大學,2,國立暨南國際大學,公共行政與政策學系,公共行政與政策學系,Department of Public Administration and Policy,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1051,joint_distribution,joint_distribution,第一類組,1051,school_002_國立暨南國際大學,2,國立暨南國際大學,歷史學系,歷史學系,Department of History,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1052,joint_distribution,joint_distribution,第一類組,1052,school_002_國立暨南國際大學,2,國立暨南國際大學,國際文教與比較教育學系,國際文教與比較教育學系,Department of International Culture and Education and Comparative Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1053,joint_distribution,joint_distribution,第一類組,1053,school_002_國立暨南國際大學,2,國立暨南國際大學,教育政策與行政學系,教育政策與行政學系,Department of Education Policy and Administration,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1054,joint_distribution,joint_distribution,第一類組,1054,school_002_國立暨南國際大學,2,國立暨南國際大學,經濟學系,經濟學系,Department of Economics,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1055,joint_distribution,joint_distribution,第一類組,1055,school_002_國立暨南國際大學,2,國立暨南國際大學,國際企業學系,國際企業學系,Department of International Business,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1056,joint_distribution,joint_distribution,第一類組,1056,school_002_國立暨南國際大學,2,國立暨南國際大學,資訊管理學系(重點產業系所),資訊管理學系,Department of Information Management,draft_glossary_translation,True,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1057,joint_distribution,joint_distribution,第一類組,1057,school_002_國立暨南國際大學,2,國立暨南國際大學,財務金融學系,財務金融學系,Department of Finance,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1058,joint_distribution,joint_distribution,第一類組,1058,school_002_國立暨南國際大學,2,國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,觀光休閒與餐旅管理學系觀光休閒組,"Department of Tourism Leisure Leisure and Hospitality Management, Tourism Leisure Leisure Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1059,joint_distribution,joint_distribution,第一類組,1059,school_002_國立暨南國際大學,2,國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,觀光休閒與餐旅管理學系餐旅管理組,"Department of Tourism Leisure Leisure and Hospitality Management, Hospitality Management Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1060,joint_distribution,joint_distribution,第一類組,1060,school_002_國立暨南國際大學,2,國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,諮商心理與人力資源發展學系諮商心理組,"Department of Counseling Psychology and Human Resource Development, Counseling Psychology Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1061,joint_distribution,joint_distribution,第一類組,1061,school_002_國立暨南國際大學,2,國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,諮商心理與人力資源發展學系終身學習與人力資源發展組,"Department of Counseling Psychology and Human Resource Development, Lifelong Learning and Human Resource Development Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1062,joint_distribution,joint_distribution,第一類組,1062,school_002_國立暨南國際大學,2,國立暨南國際大學,東南亞學系,東南亞學系,Department of Southeast Asian Studies,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1063,joint_distribution,joint_distribution,第一類組,1063,school_002_國立暨南國際大學,2,國立暨南國際大學,管理學院學士班,管理學院學士班,Bachelor Program in College of Management,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1064,joint_distribution,joint_distribution,第一類組,1064,school_002_國立暨南國際大學,2,國立暨南國際大學,教育學院學士班,教育學院學士班,Bachelor Program in College of Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1068,joint_distribution,joint_distribution,第一類組,1068,school_010_國立中興大學,10,國立中興大學,中國文學系,中國文學系,Department of Chinese Chinese Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1069,joint_distribution,joint_distribution,第一類組,1069,school_010_國立中興大學,10,國立中興大學,外國語文學系,外國語文學系,Department of Foreign Languages and Literatures,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1070,joint_distribution,joint_distribution,第一類組,1070,school_010_國立中興大學,10,國立中興大學,歷史學系,歷史學系,Department of History,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1073,joint_distribution,joint_distribution,第一類組,1073,school_010_國立中興大學,10,國立中興大學,法律學系,法律學系,Department of Law,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1074,joint_distribution,joint_distribution,第一類組,1074,school_010_國立中興大學,10,國立中興大學,行銷學系,行銷學系,Department of Marketing,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1076,joint_distribution,joint_distribution,第一類組,1076,school_010_國立中興大學,10,國立中興大學,應用經濟學系,應用經濟學系,Department of Applied Economics,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1077,joint_distribution,joint_distribution,第一類組,1077,school_010_國立中興大學,10,國立中興大學,台灣人文創新學士學位學程,台灣人文創新學士學位學程,Bachelor Program in Taiwan Taiwan Human Literature Creative New,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1078,joint_distribution,joint_distribution,第一類組,1078,school_011_國立中正大學,11,國立中正大學,中國文學系,中國文學系,Department of Chinese Chinese Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1079,joint_distribution,joint_distribution,第一類組,1079,school_011_國立中正大學,11,國立中正大學,外國語文學系,外國語文學系,Department of Foreign Languages and Literatures,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1080,joint_distribution,joint_distribution,第一類組,1080,school_011_國立中正大學,11,國立中正大學,歷史學系,歷史學系,Department of History,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1081,joint_distribution,joint_distribution,第一類組,1081,school_011_國立中正大學,11,國立中正大學,哲學系,哲學系,Department of Philosophy,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1082,joint_distribution,joint_distribution,第一類組,1082,school_011_國立中正大學,11,國立中正大學,社會福利學系,社會福利學系,Department of Social Welfare,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1083,joint_distribution,joint_distribution,第一類組,1083,school_011_國立中正大學,11,國立中正大學,勞工關係學系,勞工關係學系,Department of Labor Relations,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1084,joint_distribution,joint_distribution,第一類組,1084,school_011_國立中正大學,11,國立中正大學,政治學系,政治學系,Department of Political Science,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1085,joint_distribution,joint_distribution,第一類組,1085,school_011_國立中正大學,11,國立中正大學,傳播學系,傳播學系,Department of Communication,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1086,joint_distribution,joint_distribution,第一類組,1086,school_011_國立中正大學,11,國立中正大學,經濟學系,經濟學系,Department of Economics,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1087,joint_distribution,joint_distribution,第一類組,1087,school_011_國立中正大學,11,國立中正大學,財務金融學系,財務金融學系,Department of Finance,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1088,joint_distribution,joint_distribution,第一類組,1088,school_011_國立中正大學,11,國立中正大學,企業管理學系,企業管理學系,Department of Business Administration,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1089,joint_distribution,joint_distribution,第一類組,1089,school_011_國立中正大學,11,國立中正大學,會計與資訊科技學系,會計與資訊科技學系,Department of Accounting and Information Technology,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1090,joint_distribution,joint_distribution,第一類組,1090,school_011_國立中正大學,11,國立中正大學,法律學系法學組,法律學系法學組,"Department of Law, Law Studies Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1091,joint_distribution,joint_distribution,第一類組,1091,school_011_國立中正大學,11,國立中正大學,法律學系法制組,法律學系法制組,"Department of Law, Law Systems Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1092,joint_distribution,joint_distribution,第一類組,1092,school_011_國立中正大學,11,國立中正大學,財經法律學系,財經法律學系,Department of Financial and Economic Law,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1093,joint_distribution,joint_distribution,第一類組,1093,school_011_國立中正大學,11,國立中正大學,成人及繼續教育學系,成人及繼續教育學系,Department of Adult Human and Continuing Sustainable Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1094,joint_distribution,joint_distribution,第一類組,1094,school_011_國立中正大學,11,國立中正大學,犯罪防治學系,犯罪防治學系,Department of Crime Prevention,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1095,joint_distribution,joint_distribution,第一類組,1095,school_003_國立臺灣師範大學,3,國立臺灣師範大學,教育學系,教育學系,Department of Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1096,joint_distribution,joint_distribution,第一類組,1096,school_003_國立臺灣師範大學,3,國立臺灣師範大學,社會教育學系,社會教育學系,Department of Sociology Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1097,joint_distribution,joint_distribution,第一類組,1097,school_003_國立臺灣師範大學,3,國立臺灣師範大學,幼兒與家庭科學學系,幼兒與家庭科學學系,Department of Early Childhood and Family Science,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1098,joint_distribution,joint_distribution,第一類組,1098,school_003_國立臺灣師範大學,3,國立臺灣師範大學,幼兒與家庭科學學系,幼兒與家庭科學學系,Department of Early Childhood and Family Science,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1099,joint_distribution,joint_distribution,第一類組,1099,school_003_國立臺灣師範大學,3,國立臺灣師範大學,公民教育與活動領導學系,公民教育與活動領導學系,Department of Civic Education and Leadership,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1100,joint_distribution,joint_distribution,第一類組,1100,school_003_國立臺灣師範大學,3,國立臺灣師範大學,特殊教育學系,特殊教育學系,Department of Special Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1101,joint_distribution,joint_distribution,第一類組,1101,school_003_國立臺灣師範大學,3,國立臺灣師範大學,國文學系,國文學系,Department of Chinese Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1102,joint_distribution,joint_distribution,第一類組,1102,school_003_國立臺灣師範大學,3,國立臺灣師範大學,英語學系,英語學系,Department of English,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1103,joint_distribution,joint_distribution,第一類組,1103,school_003_國立臺灣師範大學,3,國立臺灣師範大學,歷史學系,歷史學系,Department of History,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1104,joint_distribution,joint_distribution,第一類組,1104,school_003_國立臺灣師範大學,3,國立臺灣師範大學,地理學系,地理學系,Department of Geography,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1105,joint_distribution,joint_distribution,第一類組,1105,school_003_國立臺灣師範大學,3,國立臺灣師範大學,東亞學系,東亞學系,Department of East Asian Studies,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1106,joint_distribution,joint_distribution,第一類組,1106,school_003_國立臺灣師範大學,3,國立臺灣師範大學,企業管理學系,企業管理學系,Department of Business Administration,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1109,joint_distribution,joint_distribution,第一類組,1109,school_003_國立臺灣師範大學,3,國立臺灣師範大學,教育心理與輔導學系,教育心理與輔導學系,Department of Education Psychology and Counseling Guidance,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1110,joint_distribution,joint_distribution,第一類組,1110,school_003_國立臺灣師範大學,3,國立臺灣師範大學,臺灣語文學系,臺灣語文學系,Department of Taiwanese Languages and Literature,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1112,joint_distribution,joint_distribution,第一類組,1112,school_003_國立臺灣師範大學,3,國立臺灣師範大學,華語文教學系應用華語文學組,華語文教學系應用華語文學組,"Department of Chinese Language Education, Applied Chinese Language Studies Group",draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1113,joint_distribution,joint_distribution,第一類組,1113,school_003_國立臺灣師範大學,3,國立臺灣師範大學,學習科學學士學位學程,學習科學學士學位學程,Bachelor Program in Learning Sciences,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
joint_group1_1114,joint_distribution,joint_distribution,第一類組,1114,school_003_國立臺灣師範大學,3,國立臺灣師範大學,教育學院學士班,教育學院學士班,Bachelor Program in College of Education,draft_glossary_translation,False,False,39,附錄二之二 聯合分發制招生校系名稱及代碼表：第一類組,
