program_id,application_system,admission_track,admission_group,choice_code,school_id,school_source_id,school_name_zh,department_name_zh,department_name_clean_zh,department_name_en,department_name_en_source,is_key_industry_program,is_international_foundation_program,source_pdf_page,source_section,notes
joint_group2_2040,joint_distribution,joint_distribution,第二類組,2040,school_006_國立成功大學,6,國立成功大學,建築學系,建築學系,Department of Architecture,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2041,joint_distribution,joint_distribution,第二類組,2041,school_006_國立成功大學,6,國立成功大學,都市計劃學系,都市計劃學系,Department of Urban Urban Design Planning,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2042,joint_distribution,joint_distribution,第二類組,2042,school_006_國立成功大學,6,國立成功大學,工業設計學系,工業設計學系,Department of Industrial Design,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2043,joint_distribution,joint_distribution,第二類組,2043,school_006_國立成功大學,6,國立成功大學,光電科學與工程學系,光電科學與工程學系,Department of Optoelectronic Science and Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2044,joint_distribution,joint_distribution,第二類組,2044,school_006_國立成功大學,6,國立成功大學,能源工程國際學士學位學程,能源工程國際學士學位學程,Bachelor Program in Energy Engineering International,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2045,joint_distribution,joint_distribution,第二類組,2045,school_015_國立嘉義大學,15,國立嘉義大學,資訊管理學系,資訊管理學系,Department of Information Management,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2046,joint_distribution,joint_distribution,第二類組,2046,school_015_國立嘉義大學,15,國立嘉義大學,電子物理學系,電子物理學系,Department of Electronic Physics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2047,joint_distribution,joint_distribution,第二類組,2047,school_015_國立嘉義大學,15,國立嘉義大學,應用數學系,應用數學系,Department of Applied Mathematics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2048,joint_distribution,joint_distribution,第二類組,2048,school_015_國立嘉義大學,15,國立嘉義大學,應用化學系,應用化學系,Department of Applied Chemistry,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2049,joint_distribution,joint_distribution,第二類組,2049,school_015_國立嘉義大學,15,國立嘉義大學,土木與水資源工程學系,土木與水資源工程學系,Department of Civil Wood and Water Resources Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2050,joint_distribution,joint_distribution,第二類組,2050,school_015_國立嘉義大學,15,國立嘉義大學,生物機電工程學系,生物機電工程學系,Department of Biomechatronics Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2051,joint_distribution,joint_distribution,第二類組,2051,school_015_國立嘉義大學,15,國立嘉義大學,資訊工程學系,資訊工程學系,Department of Computer Science and Information Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2052,joint_distribution,joint_distribution,第二類組,2052,school_015_國立嘉義大學,15,國立嘉義大學,電機工程學系,電機工程學系,Department of Electrical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2053,joint_distribution,joint_distribution,第二類組,2053,school_015_國立嘉義大學,15,國立嘉義大學,機械與能源工程學系,機械與能源工程學系,Department of Mechanical Engineering and Energy Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2054,joint_distribution,joint_distribution,第二類組,2054,school_002_國立暨南國際大學,2,國立暨南國際大學,資訊工程學系(重點產業系所),資訊工程學系,Department of Computer Science and Information Engineering,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2055,joint_distribution,joint_distribution,第二類組,2055,school_002_國立暨南國際大學,2,國立暨南國際大學,土木工程學系(重點產業系所),土木工程學系,Department of Civil Engineering,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2056,joint_distribution,joint_distribution,第二類組,2056,school_002_國立暨南國際大學,2,國立暨南國際大學,電機工程學系(重點產業系所),電機工程學系,Department of Electrical Engineering,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2057,joint_distribution,joint_distribution,第二類組,2057,school_002_國立暨南國際大學,2,國立暨南國際大學,應用化學系(重點產業系所),應用化學系,Department of Applied Chemistry,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2058,joint_distribution,joint_distribution,第二類組,2058,school_002_國立暨南國際大學,2,國立暨南國際大學,應用材料及光電工程學系(重點產業系所),應用材料及光電工程學系,Department of Applied Materials and Optoelectronic Engineering,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2059,joint_distribution,joint_distribution,第二類組,2059,school_002_國立暨南國際大學,2,國立暨南國際大學,科技學院學士班(重點產業系所),科技學院學士班,Bachelor Program in College of Technology,draft_glossary_translation,True,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2064,joint_distribution,joint_distribution,第二類組,2064,school_010_國立中興大學,10,國立中興大學,化學系,化學系,Department of Chemistry,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2065,joint_distribution,joint_distribution,第二類組,2065,school_010_國立中興大學,10,國立中興大學,應用數學系應用數學組,應用數學系應用數學組,"Department of Applied Mathematics, Applied Mathematics Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2066,joint_distribution,joint_distribution,第二類組,2066,school_010_國立中興大學,10,國立中興大學,物理學系一般物理組,物理學系一般物理組,"Department of Physics, General Physics Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2067,joint_distribution,joint_distribution,第二類組,2067,school_010_國立中興大學,10,國立中興大學,資訊工程學系,資訊工程學系,Department of Computer Science and Information Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2068,joint_distribution,joint_distribution,第二類組,2068,school_010_國立中興大學,10,國立中興大學,土木工程學系,土木工程學系,Department of Civil Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2069,joint_distribution,joint_distribution,第二類組,2069,school_010_國立中興大學,10,國立中興大學,機械工程學系,機械工程學系,Department of Mechanical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2070,joint_distribution,joint_distribution,第二類組,2070,school_010_國立中興大學,10,國立中興大學,環境工程學系,環境工程學系,Department of Environmental Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2071,joint_distribution,joint_distribution,第二類組,2071,school_010_國立中興大學,10,國立中興大學,電機工程學系,電機工程學系,Department of Electrical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2072,joint_distribution,joint_distribution,第二類組,2072,school_010_國立中興大學,10,國立中興大學,化學工程學系,化學工程學系,Department of Chemical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2073,joint_distribution,joint_distribution,第二類組,2073,school_010_國立中興大學,10,國立中興大學,材料科學與工程學系,材料科學與工程學系,Department of Materials Science and Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2074,joint_distribution,joint_distribution,第二類組,2074,school_010_國立中興大學,10,國立中興大學,生物產業機電工程學系,生物產業機電工程學系,Department of Biology Industry Industry Mechatronic Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2075,joint_distribution,joint_distribution,第二類組,2075,school_010_國立中興大學,10,國立中興大學,水土保持學系,水土保持學系,Department of Soil and Water Conservation,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2076,joint_distribution,joint_distribution,第二類組,2076,school_010_國立中興大學,10,國立中興大學,物理學系光電物理組,物理學系光電物理組,"Department of Physics, Optoelectronic Physics Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2078,joint_distribution,joint_distribution,第二類組,2078,school_010_國立中興大學,10,國立中興大學,應用數學系數據科學與計算組,應用數學系數據科學與計算組,"Department of Applied Mathematics, Data Science and Design Computing Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2079,joint_distribution,joint_distribution,第二類組,2079,school_010_國立中興大學,10,國立中興大學,智慧創意工程學士學位學程,智慧創意工程學士學位學程,Bachelor Program in Intelligent Intelligence Creative Creative Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2080,joint_distribution,joint_distribution,第二類組,2080,school_011_國立中正大學,11,國立中正大學,數學系,數學系,Department of Mathematics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2081,joint_distribution,joint_distribution,第二類組,2081,school_011_國立中正大學,11,國立中正大學,物理學系,物理學系,Department of Physics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2082,joint_distribution,joint_distribution,第二類組,2082,school_011_國立中正大學,11,國立中正大學,化學暨生物化學系,化學暨生物化學系,Department of Chemistry and Biology Chemistry,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2083,joint_distribution,joint_distribution,第二類組,2083,school_011_國立中正大學,11,國立中正大學,地球與環境科學系,地球與環境科學系,Department of Earth Science and Environment Science,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2084,joint_distribution,joint_distribution,第二類組,2084,school_011_國立中正大學,11,國立中正大學,資訊工程學系,資訊工程學系,Department of Computer Science and Information Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2085,joint_distribution,joint_distribution,第二類組,2085,school_011_國立中正大學,11,國立中正大學,電機工程學系,電機工程學系,Department of Electrical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2086,joint_distribution,joint_distribution,第二類組,2086,school_011_國立中正大學,11,國立中正大學,化學工程學系,化學工程學系,Department of Chemical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2087,joint_distribution,joint_distribution,第二類組,2087,school_011_國立中正大學,11,國立中正大學,通訊工程學系,通訊工程學系,Department of Communications Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2088,joint_distribution,joint_distribution,第二類組,2088,school_011_國立中正大學,11,國立中正大學,資訊管理學系,資訊管理學系,Department of Information Management,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2089,joint_distribution,joint_distribution,第二類組,2089,school_011_國立中正大學,11,國立中正大學,機械工程學系機械工程組,機械工程學系機械工程組,"Department of Mechanical Engineering, Mechanical Engineering Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2090,joint_distribution,joint_distribution,第二類組,2090,school_011_國立中正大學,11,國立中正大學,機械工程學系光機電整合工程組,機械工程學系光機電整合工程組,"Department of Mechanical Engineering, Optomechatronics Engineering Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2091,joint_distribution,joint_distribution,第二類組,2091,school_011_國立中正大學,11,國立中正大學,機械工程國際學士學位學程,機械工程國際學士學位學程,Bachelor Program in Mechanical Engineering International,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2092,joint_distribution,joint_distribution,第二類組,2092,school_003_國立臺灣師範大學,3,國立臺灣師範大學,數學系,數學系,Department of Mathematics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2093,joint_distribution,joint_distribution,第二類組,2093,school_003_國立臺灣師範大學,3,國立臺灣師範大學,物理學系,物理學系,Department of Physics,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2094,joint_distribution,joint_distribution,第二類組,2094,school_003_國立臺灣師範大學,3,國立臺灣師範大學,化學系,化學系,Department of Chemistry,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2095,joint_distribution,joint_distribution,第二類組,2095,school_003_國立臺灣師範大學,3,國立臺灣師範大學,地球科學系,地球科學系,Department of Earth Science Science,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2096,joint_distribution,joint_distribution,第二類組,2096,school_003_國立臺灣師範大學,3,國立臺灣師範大學,科技應用與人力資源發展學系,科技應用與人力資源發展學系,Department of Technology Applications and Human Resource Development,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2097,joint_distribution,joint_distribution,第二類組,2097,school_003_國立臺灣師範大學,3,國立臺灣師範大學,圖文傳播學系,圖文傳播學系,Department of Graphic Communication,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2098,joint_distribution,joint_distribution,第二類組,2098,school_003_國立臺灣師範大學,3,國立臺灣師範大學,電機工程學系,電機工程學系,Department of Electrical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2099,joint_distribution,joint_distribution,第二類組,2099,school_003_國立臺灣師範大學,3,國立臺灣師範大學,資訊工程學系,資訊工程學系,Department of Computer Science and Information Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2100,joint_distribution,joint_distribution,第二類組,2100,school_003_國立臺灣師範大學,3,國立臺灣師範大學,光電工程學士學位學程,光電工程學士學位學程,Bachelor Program in Optoelectronic Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2101,joint_distribution,joint_distribution,第二類組,2101,school_003_國立臺灣師範大學,3,國立臺灣師範大學,車輛與能源工程學士學位學程,車輛與能源工程學士學位學程,Bachelor Program in Vehicle Engineering and Energy Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2102,joint_distribution,joint_distribution,第二類組,2102,school_014_國立東華大學,14,國立東華大學,材料科學與工程學系,材料科學與工程學系,Department of Materials Science and Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2103,joint_distribution,joint_distribution,第二類組,2103,school_014_國立東華大學,14,國立東華大學,化學系,化學系,Department of Chemistry,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2104,joint_distribution,joint_distribution,第二類組,2104,school_014_國立東華大學,14,國立東華大學,物理學系物理組,物理學系物理組,"Department of Physics, Physics Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2105,joint_distribution,joint_distribution,第二類組,2105,school_014_國立東華大學,14,國立東華大學,電機工程學系,電機工程學系,Department of Electrical Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2106,joint_distribution,joint_distribution,第二類組,2106,school_014_國立東華大學,14,國立東華大學,應用數學系數學科學組,應用數學系數學科學組,"Department of Applied Mathematics, Mathematics Science Studies Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2107,joint_distribution,joint_distribution,第二類組,2107,school_014_國立東華大學,14,國立東華大學,應用數學系統計科學組,應用數學系統計科學組,"Department of Applied Mathematics, Statistics Science Studies Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2108,joint_distribution,joint_distribution,第二類組,2108,school_014_國立東華大學,14,國立東華大學,物理學系奈米與光電科學組,物理學系奈米與光電科學組,"Department of Physics, Nanoscience and Optoelectronic Science Group",draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
joint_group2_2109,joint_distribution,joint_distribution,第二類組,2109,school_014_國立東華大學,14,國立東華大學,光電工程學系,光電工程學系,Department of Optoelectronic Engineering,draft_glossary_translation,False,False,51,附錄二之二 聯合分發制招生校系名稱及代碼表：第二類組,
