program_id,application_system,admission_track,admission_group,choice_code,school_id,school_source_id,school_name_zh,department_name_zh,department_name_clean_zh,department_name_en,department_name_en_source,is_key_industry_program,is_international_foundation_program,source_pdf_page,source_section,notes
joint_group3_3020,joint_distribution,joint_distribution,第三類組,3020,school_001_國立臺灣大學,1,國立臺灣大學,生化科技學系,生化科技學系,Department of Biochemical Technology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3021,joint_distribution,joint_distribution,第三類組,3021,school_006_國立成功大學,6,國立成功大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3022,joint_distribution,joint_distribution,第三類組,3022,school_006_國立成功大學,6,國立成功大學,醫學檢驗生物技術學系,醫學檢驗生物技術學系,Department of Medical Laboratory Science and Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3023,joint_distribution,joint_distribution,第三類組,3023,school_006_國立成功大學,6,國立成功大學,職能治療學系,職能治療學系,Department of Occupational Therapy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3024,joint_distribution,joint_distribution,第三類組,3024,school_006_國立成功大學,6,國立成功大學,護理學系,護理學系,Department of Nursing,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3025,joint_distribution,joint_distribution,第三類組,3025,school_006_國立成功大學,6,國立成功大學,物理治療學系,物理治療學系,Department of Physical Therapy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3026,joint_distribution,joint_distribution,第三類組,3026,school_006_國立成功大學,6,國立成功大學,醫學系,醫學系,Department of Medicine,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3027,joint_distribution,joint_distribution,第三類組,3027,school_006_國立成功大學,6,國立成功大學,心理學系,心理學系,Department of Psychology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3028,joint_distribution,joint_distribution,第三類組,3028,school_006_國立成功大學,6,國立成功大學,藥學系,藥學系,Department of Pharmacy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3029,joint_distribution,joint_distribution,第三類組,3029,school_006_國立成功大學,6,國立成功大學,生物科技與產業科學系,生物科技與產業科學系,Department of Biotechnology and Industry Industry Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3030,joint_distribution,joint_distribution,第三類組,3030,school_006_國立成功大學,6,國立成功大學,公共衛生學系,公共衛生學系,Department of Public Health,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3031,joint_distribution,joint_distribution,第三類組,3031,school_015_國立嘉義大學,15,國立嘉義大學,體育與健康休閒學系,體育與健康休閒學系,Department of Physical Education and Health Leisure Leisure,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3032,joint_distribution,joint_distribution,第三類組,3032,school_015_國立嘉義大學,15,國立嘉義大學,農藝學系,農藝學系,Department of Agronomy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3033,joint_distribution,joint_distribution,第三類組,3033,school_015_國立嘉義大學,15,國立嘉義大學,園藝學系,園藝學系,Department of Horticulture,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3034,joint_distribution,joint_distribution,第三類組,3034,school_015_國立嘉義大學,15,國立嘉義大學,森林暨自然資源學系,森林暨自然資源學系,Department of Forestry and Natural Resources,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3035,joint_distribution,joint_distribution,第三類組,3035,school_015_國立嘉義大學,15,國立嘉義大學,木質材料與設計學系,木質材料與設計學系,Department of Wood Quality Materials and Design,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3036,joint_distribution,joint_distribution,第三類組,3036,school_015_國立嘉義大學,15,國立嘉義大學,動物科學系,動物科學系,Department of Animal Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3037,joint_distribution,joint_distribution,第三類組,3037,school_015_國立嘉義大學,15,國立嘉義大學,獸醫學系,獸醫學系,Department of Veterinary Medicine,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3038,joint_distribution,joint_distribution,第三類組,3038,school_015_國立嘉義大學,15,國立嘉義大學,農業生物科技學系,農業生物科技學系,Department of Agriculture Industry Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3039,joint_distribution,joint_distribution,第三類組,3039,school_015_國立嘉義大學,15,國立嘉義大學,景觀學系,景觀學系,Department of Landscape Architecture,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3040,joint_distribution,joint_distribution,第三類組,3040,school_015_國立嘉義大學,15,國立嘉義大學,水生生物科學系,水生生物科學系,Department of Water Life Biology Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3041,joint_distribution,joint_distribution,第三類組,3041,school_015_國立嘉義大學,15,國立嘉義大學,生化科技學系,生化科技學系,Department of Biochemical Technology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3042,joint_distribution,joint_distribution,第三類組,3042,school_015_國立嘉義大學,15,國立嘉義大學,食品科學系,食品科學系,Department of Food Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3043,joint_distribution,joint_distribution,第三類組,3043,school_015_國立嘉義大學,15,國立嘉義大學,微生物免疫與生物藥學系,微生物免疫與生物藥學系,Department of Micro Biology Immunology and Biology Pharmacy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3044,joint_distribution,joint_distribution,第三類組,3044,school_015_國立嘉義大學,15,國立嘉義大學,生物資源學系,生物資源學系,Department of Bio-resources,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3045,joint_distribution,joint_distribution,第三類組,3045,school_015_國立嘉義大學,15,國立嘉義大學,植物醫學系,植物醫學系,Department of Plant Medicine,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3046,joint_distribution,joint_distribution,第三類組,3046,school_002_國立暨南國際大學,2,國立暨南國際大學,護理學系,護理學系,Department of Nursing,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3047,joint_distribution,joint_distribution,第三類組,3047,school_010_國立中興大學,10,國立中興大學,食品暨應用生物科技學系,食品暨應用生物科技學系,Department of Food and Applied Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3048,joint_distribution,joint_distribution,第三類組,3048,school_010_國立中興大學,10,國立中興大學,農藝學系,農藝學系,Department of Agronomy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3049,joint_distribution,joint_distribution,第三類組,3049,school_010_國立中興大學,10,國立中興大學,園藝學系,園藝學系,Department of Horticulture,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3050,joint_distribution,joint_distribution,第三類組,3050,school_010_國立中興大學,10,國立中興大學,森林學系木材科學組,森林學系木材科學組,"Department of Forestry, Wood Science Science Studies Group",draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3051,joint_distribution,joint_distribution,第三類組,3051,school_010_國立中興大學,10,國立中興大學,森林學系林學組,森林學系林學組,"Department of Forestry, Forestry Studies Group",draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3052,joint_distribution,joint_distribution,第三類組,3052,school_010_國立中興大學,10,國立中興大學,植物病理學系,植物病理學系,Department of Plant Pathology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3053,joint_distribution,joint_distribution,第三類組,3053,school_010_國立中興大學,10,國立中興大學,昆蟲學系,昆蟲學系,Department of Entomology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3054,joint_distribution,joint_distribution,第三類組,3054,school_010_國立中興大學,10,國立中興大學,動物科學系,動物科學系,Department of Animal Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3055,joint_distribution,joint_distribution,第三類組,3055,school_010_國立中興大學,10,國立中興大學,土壤環境科學系,土壤環境科學系,Department of Soil Environment Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3056,joint_distribution,joint_distribution,第三類組,3056,school_010_國立中興大學,10,國立中興大學,生物科技學士學位學程,生物科技學士學位學程,Bachelor Program in Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3057,joint_distribution,joint_distribution,第三類組,3057,school_010_國立中興大學,10,國立中興大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3058,joint_distribution,joint_distribution,第三類組,3058,school_010_國立中興大學,10,國立中興大學,獸醫學系,獸醫學系,Department of Veterinary Medicine,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3059,joint_distribution,joint_distribution,第三類組,3059,school_010_國立中興大學,10,國立中興大學,景觀與遊憩學士學位學程,景觀與遊憩學士學位學程,Bachelor Program in Landscape Architecture and Recreation Recreation,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3060,joint_distribution,joint_distribution,第三類組,3060,school_010_國立中興大學,10,國立中興大學,國際農企業學士學位學程,國際農企業學士學位學程,Bachelor Program in International Agribusiness,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3061,joint_distribution,joint_distribution,第三類組,3061,school_011_國立中正大學,11,國立中正大學,生物醫學科學系,生物醫學科學系,Department of Biomedical Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3062,joint_distribution,joint_distribution,第三類組,3062,school_011_國立中正大學,11,國立中正大學,心理學系,心理學系,Department of Psychology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3065,joint_distribution,joint_distribution,第三類組,3065,school_003_國立臺灣師範大學,3,國立臺灣師範大學,健康促進與衛生教育學系,健康促進與衛生教育學系,Department of Health Promotion and Health Education,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3066,joint_distribution,joint_distribution,第三類組,3066,school_003_國立臺灣師範大學,3,國立臺灣師範大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3069,joint_distribution,joint_distribution,第三類組,3069,school_003_國立臺灣師範大學,3,國立臺灣師範大學,營養科學學士學位學程,營養科學學士學位學程,Bachelor Program in Nutrition Science Studies,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3070,joint_distribution,joint_distribution,第三類組,3070,school_014_國立東華大學,14,國立東華大學,生化暨分子醫學科學系,生化暨分子醫學科學系,Department of Life Chemistry and Division Electronic Medicine Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3071,joint_distribution,joint_distribution,第三類組,3071,school_014_國立東華大學,14,國立東華大學,自然資源與環境學系,自然資源與環境學系,Department of Natural Resources and Environment,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3072,joint_distribution,joint_distribution,第三類組,3072,school_008_國立臺灣海洋大學,8,國立臺灣海洋大學,水產養殖學系,水產養殖學系,Department of Aquaculture,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3073,joint_distribution,joint_distribution,第三類組,3073,school_008_國立臺灣海洋大學,8,國立臺灣海洋大學,環境生物與漁業科學學系,環境生物與漁業科學學系,Department of Environmental Biology and Fisheries Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3074,joint_distribution,joint_distribution,第三類組,3074,school_008_國立臺灣海洋大學,8,國立臺灣海洋大學,生命科學暨生物科技學系,生命科學暨生物科技學系,Department of Life Sciences and Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3075,joint_distribution,joint_distribution,第三類組,3075,school_008_國立臺灣海洋大學,8,國立臺灣海洋大學,海洋生物科技學士學位學程,海洋生物科技學士學位學程,Bachelor Program in Marine Biology Technology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3076,joint_distribution,joint_distribution,第三類組,3076,school_004_國立陽明交通大學,4,國立陽明交通大學,生物科技學系甲組,生物科技學系甲組,"Department of Biotechnology, A Group",draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3077,joint_distribution,joint_distribution,第三類組,3077,school_004_國立陽明交通大學,4,國立陽明交通大學,學士班大一大二不分系,學士班大一大二不分系,Department of Studies Bachelor Program General One General Two Undeclared,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3078,joint_distribution,joint_distribution,第三類組,3078,school_004_國立陽明交通大學,4,國立陽明交通大學,醫學系,醫學系,Department of Medicine,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3079,joint_distribution,joint_distribution,第三類組,3079,school_004_國立陽明交通大學,4,國立陽明交通大學,牙醫學系,牙醫學系,Department of Dentistry,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3080,joint_distribution,joint_distribution,第三類組,3080,school_004_國立陽明交通大學,4,國立陽明交通大學,醫學生物技術暨檢驗學系,醫學生物技術暨檢驗學系,Department of Medical Biotechnology and Laboratory Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3081,joint_distribution,joint_distribution,第三類組,3081,school_004_國立陽明交通大學,4,國立陽明交通大學,生物醫學影像暨放射科學系,生物醫學影像暨放射科學系,Department of Biomedical Sciences Imaging and Radiology Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3082,joint_distribution,joint_distribution,第三類組,3082,school_004_國立陽明交通大學,4,國立陽明交通大學,物理治療暨輔助科技學系,物理治療暨輔助科技學系,Department of Physical Therapy and Assistive Technology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3083,joint_distribution,joint_distribution,第三類組,3083,school_004_國立陽明交通大學,4,國立陽明交通大學,護理學系,護理學系,Department of Nursing,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3084,joint_distribution,joint_distribution,第三類組,3084,school_004_國立陽明交通大學,4,國立陽明交通大學,生命科學系暨基因體科學研究所,生命科學系暨基因體科學研究所,Graduate Institute of Life Sciences Department and Genomics Science Studies,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3085,joint_distribution,joint_distribution,第三類組,3085,school_004_國立陽明交通大學,4,國立陽明交通大學,藥學系,藥學系,Department of Pharmacy,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3086,joint_distribution,joint_distribution,第三類組,3086,school_025_國立高雄大學,25,國立高雄大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3087,joint_distribution,joint_distribution,第三類組,3087,school_007_國立政治大學,7,國立政治大學,心理學系,心理學系,Department of Psychology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3088,joint_distribution,joint_distribution,第三類組,3088,school_019_國立宜蘭大學,19,國立宜蘭大學,食品科學系,食品科學系,Department of Food Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3089,joint_distribution,joint_distribution,第三類組,3089,school_019_國立宜蘭大學,19,國立宜蘭大學,生物技術與動物科學系,生物技術與動物科學系,Department of Biotechnology and Animal Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3090,joint_distribution,joint_distribution,第三類組,3090,school_019_國立宜蘭大學,19,國立宜蘭大學,森林暨自然資源學系,森林暨自然資源學系,Department of Forestry and Natural Resources,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3091,joint_distribution,joint_distribution,第三類組,3091,school_019_國立宜蘭大學,19,國立宜蘭大學,園藝學系,園藝學系,Department of Horticulture,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3092,joint_distribution,joint_distribution,第三類組,3092,school_012_國立中央大學,12,國立中央大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3093,joint_distribution,joint_distribution,第三類組,3093,school_005_國立清華大學,5,國立清華大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3094,joint_distribution,joint_distribution,第三類組,3094,school_005_國立清華大學,5,國立清華大學,生命科學暨醫學院學士班,生命科學暨醫學院學士班,Bachelor Program in Life Sciences and Medicine College,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3095,joint_distribution,joint_distribution,第三類組,3095,school_005_國立清華大學,5,國立清華大學,醫學科學系,醫學科學系,Department of Medicine Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3096,joint_distribution,joint_distribution,第三類組,3096,school_005_國立清華大學,5,國立清華大學,運動科學系,運動科學系,Department of Sports Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3097,joint_distribution,joint_distribution,第三類組,3097,school_024_國立臺南大學,24,國立臺南大學,體育學系,體育學系,Department of Physical Education,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3098,joint_distribution,joint_distribution,第三類組,3098,school_024_國立臺南大學,24,國立臺南大學,生物科技學系,生物科技學系,Department of Biotechnology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3099,joint_distribution,joint_distribution,第三類組,3099,school_024_國立臺南大學,24,國立臺南大學,生態暨環境資源學系,生態暨環境資源學系,Department of Life Ecology and Environmental Resources,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3100,joint_distribution,joint_distribution,第三類組,3100,school_013_國立中山大學,13,國立中山大學,生物科學系,生物科學系,Department of Biology Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3101,joint_distribution,joint_distribution,第三類組,3101,school_013_國立中山大學,13,國立中山大學,海洋生物科技暨資源學系,海洋生物科技暨資源學系,Department of Marine Biology Technology and Resources,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3102,joint_distribution,joint_distribution,第三類組,3102,school_013_國立中山大學,13,國立中山大學,生物醫學科技學系全英語學士班,生物醫學科技學系全英語學士班,Bachelor Program in Biomedical Sciences Technology Studies Department English-taught,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3103,joint_distribution,joint_distribution,第三類組,3103,school_023_國立臺東大學,23,國立臺東大學,生命科學系,生命科學系,Department of Life Sciences Science,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3105,joint_distribution,joint_distribution,第三類組,3105,school_032_國防醫學大學,32,國防醫學大學,公共衛生學系,公共衛生學系,Department of Public Health,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3106,joint_distribution,joint_distribution,第三類組,3106,school_016_國立彰化師範大學,16,國立彰化師範大學,生物學系,生物學系,Department of Biology,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3107,joint_distribution,joint_distribution,第三類組,3107,school_016_國立彰化師範大學,16,國立彰化師範大學,運動學系,運動學系,Department of Sports,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3108,joint_distribution,joint_distribution,第三類組,3108,school_021_國立臺中教育大學,21,國立臺中教育大學,體育學系,體育學系,Department of Physical Education,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
joint_group3_3109,joint_distribution,joint_distribution,第三類組,3109,school_017_國立高雄師範大學,17,國立高雄師範大學,體育學系,體育學系,Department of Physical Education,draft_glossary_translation,False,False,57,附錄二之二 聯合分發制招生校系名稱及代碼表：第三類組,
